# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20210829
# End date: 20210904

/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,psyteachr.github.io,50,23,1,2.1739130434782608,74.17391304347827,0,107,0,0
/msc-data-skills/sim.html,psyteachr.github.io,46,38,32,1.2105263157894737,42.421052631578945,0,166,0,0
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,psyteachr.github.io,45,27,0,1.6666666666666667,203.4814814814815,0,91,0,0
/reprores-v2/sim.html,psyteachr.github.io,43,3,0,14.333333333333334,6.333333333333333,0,75,0,0
/stat-models-v1/multiple-regression.html,psyteachr.github.io,42,28,2,1.5,156.03571428571428,0,101,0,0
/stat-models-v1/generalized-linear-mixed-effects-models.html,psyteachr.github.io,39,25,0,1.56,38.72,0,77,0,0
/reprores-v2/,psyteachr.github.io,34,30,9,1.1333333333333333,14.666666666666666,0,92,0,0
/data-skills-v1/getting-to-know-the-data.html,psyteachr.github.io,30,22,0,1.3636363636363635,25.636363636363637,0,59,0,0
/msc-data-skills/glm.html,psyteachr.github.io,27,23,19,1.173913043478261,73.04347826086956,0,97,0,0
/msc-data-skills/intro.html,psyteachr.github.io,23,17,7,1.3529411764705883,37.05882352941177,0,67,0,0
/stat-models-v1/interactions.html,psyteachr.github.io,23,23,0,1,180.8695652173913,0,53,0,0
/msc-data-skills/func.html,psyteachr.github.io,19,17,9,1.1176470588235294,28.11764705882353,0,55,0,0
/stat-models-v1/modeling-ordinal-data.html,psyteachr.github.io,19,15,0,1.2666666666666666,4.333333333333333,0,37,0,0
/resources.html,psyteachr.github.io,18,12,2,1.5,27.833333333333332,0,41,0,0
/data-skills-v1/intro-to-probability.html,psyteachr.github.io,17,6,0,2.8333333333333335,59.833333333333336,0,29,0,0
/msc-data-skills/joins.html,psyteachr.github.io,16,10,2,1.6,84.7,0,36,0,0
/data-skills-v1/data-wrangling-1.html,psyteachr.github.io,15,9,0,1.6666666666666667,45.111111111111114,0,32,0,0
/msc-data-skills/tidyr.html,psyteachr.github.io,15,11,4,1.3636363636363635,54.36363636363637,0,35,0,0
/data-skills-v1/programming-basics.html,psyteachr.github.io,14,11,0,1.2727272727272727,57.45454545454545,0,32,0,0
/book-template/setup.html,psyteachr.github.io,13,10,4,1.3,49.4,0,37,0,0
/index.html,psyteachr.github.io,13,7,2,1.8571428571428572,21.142857142857142,0,27,0,0
/quant-fun-v2/,psyteachr.github.io,13,9,6,1.4444444444444444,31.444444444444443,0,37,0,0
/template/,psyteachr.github.io,13,7,0,1.8571428571428572,9.285714285714286,0,24,0,0
/data-skills-v1/index.html,psyteachr.github.io,12,6,0,2,10.666666666666666,0,25,0,0
/data-skills-v1/ref1.html,psyteachr.github.io,11,8,0,1.375,36.375,0,22,0,0
/book-template/webex.html,psyteachr.github.io,10,4,3,2.5,91,0,32,0,0
/msc-data-skills/dplyr.html,psyteachr.github.io,10,9,0,1.1111111111111112,27.11111111111111,0,20,0,0
/msc-data-skills/data.html,psyteachr.github.io,9,7,2,1.2857142857142858,15.714285714285714,0,18,0,0
/data-skills-v1/loading-data.html,psyteachr.github.io,8,5,0,1.6,54.4,0,15,0,0
/data-skills-v1/simulation.html,psyteachr.github.io,8,6,0,1.3333333333333333,59.333333333333336,0,16,0,0
/msc-data-skills/repro.html,psyteachr.github.io,8,5,0,1.6,52,0,15,0,0
/reprores-v2/data.html,psyteachr.github.io,8,5,2,1.6,25.4,0,23,0,0
/reprores-v2/ggplot.html,psyteachr.github.io,8,5,0,1.6,19.2,0,24,0,0
/books/,psyteachr.github.io,7,4,3,1.75,3.75,0,21,0,0
/data-skills-v1/intro-to-data-viz.html,psyteachr.github.io,7,5,0,1.4,38.2,0,15,0,0
/data-skills-v1/project-analysis.html,psyteachr.github.io,7,5,0,1.4,46,0,13,0,0
/reprores-v2/dplyr.html,psyteachr.github.io,6,2,0,3,2,0,14,0,0
/template/installing-r.html,psyteachr.github.io,6,2,0,3,10.5,0,10,0,0
/book-template/psyteachr-style-guide.html,psyteachr.github.io,5,3,1,1.6666666666666667,47.333333333333336,0,14,0,0
/data-skills-v1/mega-pipe.html,psyteachr.github.io,5,4,0,1.25,20.75,0,9,0,0
/data-skills-v1/probability-continued.html,psyteachr.github.io,5,3,0,1.6666666666666667,35.333333333333336,0,10,0,0
/data-skills-v1/reshaping-data.html,psyteachr.github.io,5,3,0,1.6666666666666667,7,0,10,0,0
/data-skills-v1/scatterplots.html,psyteachr.github.io,5,4,0,1.25,12.5,0,10,0,0
/msc-data-skills/index.html,psyteachr.github.io,5,4,0,1.25,8.25,0,11,0,0
/reprores-v2/glm.html,psyteachr.github.io,5,4,0,1.25,59.75,0,10,0,0
/template/intro.html,psyteachr.github.io,5,3,0,1.6666666666666667,3.3333333333333335,0,9,0,0
/Physics-SPM/electronics.html,sohmeiling.github.io,4,2,1,2,16.5,0,10,0,0
/Physics-SPM/index.html,sohmeiling.github.io,4,2,1,2,10.5,0,9,0,0
/data-skills-v1/aq-data-and-recap.html,psyteachr.github.io,4,3,0,1.3333333333333333,7.666666666666667,0,7,0,0
/quant-fun-v2/intro-to-r.html,psyteachr.github.io,4,3,0,1.3333333333333333,17,0,10,0,0
/reprores-v2/repro.html,psyteachr.github.io,4,4,0,1,56.5,0,8,0,0
/Physics-SPM/electricity.html,sohmeiling.github.io,3,1,0,3,6,0,5,0,0
/Physics-SPM/electromagnetism.html,sohmeiling.github.io,3,1,0,3,6,0,6,0,0
/Physics-SPM/force-and-motion.html,sohmeiling.github.io,3,1,0,3,8,0,6,0,0
/Physics-SPM/pressure.html,sohmeiling.github.io,3,1,0,3,5,0,6,0,0
/book-template/,psyteachr.github.io,3,2,0,1.5,7,0,6,0,0
/book-template/index.html,psyteachr.github.io,3,1,0,3,104,0,5,0,0
/data-skills-v1/data-wrangling-2.html,psyteachr.github.io,3,3,0,1,25.333333333333332,0,6,0,0
/data-skills-v1/updating-r-rstudio-and-packages.html,psyteachr.github.io,3,3,2,1,130.33333333333334,0,10,0,0
/reprores-v2/intro.html,psyteachr.github.io,3,3,0,1,38.666666666666664,0,6,0,0
/reprores-v2/joins.html,psyteachr.github.io,3,3,0,1,3,0,8,0,0
/reprores-v2/tidyr.html,psyteachr.github.io,3,2,0,1.5,65.5,0,6,0,0
/?s=03,psyteachr.github.io,2,1,1,2,10,0,6,0,0
/msc-data-skills/acknowledgements.html,psyteachr.github.io,2,2,0,1,8,0,4,0,0
/msc-data-skills/installingr.html,psyteachr.github.io,2,2,1,1,104,0,10,0,0
/quant-fun-v2/programming-basics.html,psyteachr.github.io,2,2,0,1,18,0,4,0,0
/quant-fun-v2/screening-data.html,psyteachr.github.io,2,2,0,1,12,0,4,0,0
/reprores-v2/data.html?q=integer,psyteachr.github.io,2,1,0,2,541,0,4,0,0
/reprores-v2/func.html,psyteachr.github.io,2,2,0,1,20.5,0,4,0,0
/reprores-v2/index.html,psyteachr.github.io,2,2,0,1,18.5,0,5,0,0
/reprores-v2/joins.html?q=missing,psyteachr.github.io,2,1,0,2,98,0,4,0,0
/rmd_output/3/,127.0.0.1,2,2,1,1,0,0,8,0,0
/stat-models-v1/bibliography.html,psyteachr.github.io,2,2,0,1,8.5,0,4,0,0
/stat-models-v1/symbols.html,psyteachr.github.io,2,2,0,1,21,0,4,0,0
/template/conventions.html,psyteachr.github.io,2,1,0,2,0,0,2,0,0
/?fbclid=IwAR0xo8xyaKdf9EBXbJ_JXH2znY9ztKQAPsBTi_m6omn_ffCCtnP2Xwx_ch0,psyteachr.github.io,1,1,1,1,8,0,4,0,0
/?fbclid=IwAR2QOoTmRnd0ffjV_go2olqqkum35oQA9IyOxiKzxqJuRqRbmgwNIwwa7l0,psyteachr.github.io,1,1,1,1,1,0,4,0,0
/Physics-SPM/,sohmeiling.github.io,1,1,1,1,16,0,4,0,0
/data-skills-v1/data-wrangling-2.html?q=Group,psyteachr.github.io,1,1,0,1,2,0,2,0,0
/data-skills-v1/installing-r.html,psyteachr.github.io,1,1,0,1,86,0,2,0,0
/data-skills-v1/intro-to-data-viz.html?q=fac,psyteachr.github.io,1,1,0,1,19,0,2,0,0
/data-skills-v1/intro-to-data-viz.html?q=round,psyteachr.github.io,1,1,0,1,16,0,2,0,0
/data-skills-v1/license.html,psyteachr.github.io,1,1,0,1,17,0,2,0,0
/data-skills-v1/loading-data.html?q=check,psyteachr.github.io,1,1,0,1,7,0,2,0,0
/data-skills-v1/pipes.html,psyteachr.github.io,1,1,0,1,15,0,2,0,0
/data-skills-v1/probability-continued.html?q=decimal,psyteachr.github.io,1,1,0,1,12,0,2,0,0
/data-skills-v1/probability-continued.html?q=place,psyteachr.github.io,1,1,0,1,17,0,2,0,0
/data-skills-v1/project-analysis.html?q=%in%,psyteachr.github.io,1,1,0,1,0,0,3,0,0
/data-skills-v1/project-analysis.html?q=recode,psyteachr.github.io,1,1,0,1,23,0,2,0,0
/data-skills-v1/ref1.html?q=round,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/data-skills-v1/references.html,psyteachr.github.io,1,1,0,1,19,0,2,0,0
/data-skills-v1/reshaping-data.html?q=geom_hist,psyteachr.github.io,1,1,0,1,15,0,2,0,0
/data-skills-v1/scatterplots.html?q=mutate,psyteachr.github.io,1,1,0,1,38,0,2,0,0
/data-skills-v1/symbols.html,psyteachr.github.io,1,1,0,1,41,0,2,0,0
/msc-data-skills/bookrefs.html,psyteachr.github.io,1,1,0,1,7,0,2,0,0
/msc-data-skills/exercise-answers.html,psyteachr.github.io,1,1,0,1,7,0,2,0,0
/quant-fun-v2/additional-resources.html,psyteachr.github.io,1,1,0,1,9,0,2,0,0
/quant-fun-v2/conventions.html,psyteachr.github.io,1,1,0,1,14,0,2,0,0
/quant-fun-v2/correlation.html,psyteachr.github.io,1,1,0,1,57,0,2,0,0
/quant-fun-v2/data-wrangling-1.html,psyteachr.github.io,1,1,0,1,19,0,2,0,0
/quant-fun-v2/data-wrangling-2.html,psyteachr.github.io,1,1,0,1,17,0,2,0,0
/quant-fun-v2/data-wrangling-3.html,psyteachr.github.io,1,1,0,1,37,0,2,0,0
/quant-fun-v2/factorial-anova.html,psyteachr.github.io,1,1,0,1,26,0,2,0,0
/quant-fun-v2/installing-r.html,psyteachr.github.io,1,1,0,1,10,0,2,0,0
/quant-fun-v2/intro-to-data-viz.html,psyteachr.github.io,1,1,0,1,23,0,2,0,0
/quant-fun-v2/license.html,psyteachr.github.io,1,1,0,1,7,0,2,0,0
/quant-fun-v2/loading-data.html,psyteachr.github.io,1,1,0,1,25,0,2,0,0
/quant-fun-v2/multiple-regression.html,psyteachr.github.io,1,1,0,1,50,0,2,0,0
/quant-fun-v2/one-way-anova.html,psyteachr.github.io,1,1,0,1,29,0,2,0,0
/quant-fun-v2/power-and-error.html,psyteachr.github.io,1,1,0,1,47,0,2,0,0
/quant-fun-v2/probability.html,psyteachr.github.io,1,1,0,1,56,0,2,0,0
/quant-fun-v2/references.html,psyteachr.github.io,1,1,0,1,27,0,2,0,0
/quant-fun-v2/regression.html,psyteachr.github.io,1,1,0,1,40,0,2,0,0
/quant-fun-v2/symbols.html,psyteachr.github.io,1,1,0,1,10,0,2,0,0
/quant-fun-v2/t-tests.html,psyteachr.github.io,1,1,0,1,42,0,2,0,0
/quant-fun-v2/updating-packages.html,psyteachr.github.io,1,1,0,1,12,0,2,0,0
/quant-fun-v2/visualisation.html,psyteachr.github.io,1,1,0,1,30,0,2,0,0
/reprores-v2/acknowledgements.html,psyteachr.github.io,1,1,0,1,29,0,2,0,0
/reprores-v2/data.html?q=import,psyteachr.github.io,1,1,0,1,0,0,3,0,0
/reprores-v2/dplyr.html?q=missing,psyteachr.github.io,1,1,0,1,0,0,3,0,0
/reprores-v2/dplyr.html?q=mutate,psyteachr.github.io,1,1,0,1,31,0,2,0,0
/reprores-v2/reprores-v2.epub,psyteachr.github.io,1,1,0,1,2,0,2,0,0
/rmd_output/1/index.html,127.0.0.1,1,1,0,1,2,0,2,0,0
/rmd_output/1/therapeutic.html,127.0.0.1,1,1,0,1,0,0,1,0,0
/rmd_output/2/index.html,127.0.0.1,1,1,1,1,3,0,4,0,0
/rmd_output/2/therapeutic.html,127.0.0.1,1,1,0,1,37,0,2,0,0
/rmd_output/3/index.html,127.0.0.1,1,1,0,1,2,0,2,0,0
/rmd_output/3/intro.html,127.0.0.1,1,1,0,1,32,0,2,0,0
/rmd_output/3/t%C3%A0i-li%E1%BB%87u-tham-kh%E1%BA%A3o.html,127.0.0.1,1,1,0,1,3,0,2,0,0
/rmd_output/3/therapeutic.html,127.0.0.1,1,1,0,1,12,0,2,0,0
/rmd_output/4/,127.0.0.1,1,1,0,1,12,0,2,0,0
/rmd_output/4/index.html,127.0.0.1,1,1,0,1,0,0,1,0,0
/stat-models-v1/?s=09,psyteachr.github.io,1,1,1,1,3,0,4,0,0
/stat-models-v1/introducing-linear-mixed-effects-models.html?fbclid=IwAR0VFwhu1TeAZ_NNOO-RzjfMRrkMS72uNBklVVVU6XgQj3gEtO-kMUjZwoU,psyteachr.github.io,1,1,1,1,0,0,3,0,0
/template/symbols.html,psyteachr.github.io,1,1,0,1,1,0,2,0,0
