# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20210905
# End date: 20210911

Page path + query string and screen class,Views
/msc-data-skills/repro.html,6,5
/reprores-v2/dplyr.html,6,5
/reprores-v2/exercise-answers.html,6,2
/reprores-v2/intro.html,6,6
/Physics-SPM/index.html,5,2
/book-template/index.html,5,4
/reprores-v2/func.html,5,5
/reprores-v2/glm.html,5,3
/reprores-v2/repro.html,5,6
/ads-v1/reports.html,4,3
/analysis-v2/acknowledgements.html,4,3
/book-template/psyteachr-style-guide.html,4,3
/data-skills-v1/exporting-files-from-the-server.html,4,1
/quant-fun-v2/intro-to-r.html,4,3
/reprores-v2/index.html,4,4
/reprores-v2/joins.html,4,3
/reprores-v2/tidyr.html,4,4
/Physics-SPM/pressure.html,3,2
/ads-v1/,3,3
/analysis-v2/index.html,3,1
/analysis-v2/index.html?q=power,3,1
/book-template/webex.html,3,3
/data-skills-v1/index.html,3,3
/data-skills-v1/installing-r.html,3,2
/data-skills-v1/scatterplots.html,3,2
/data-skills-v1/symbols.html,3,2
/index.html,3,3
/msc-data-skills/datasets.html,3,2
/msc-data-skills/exercise-answers.html,3,2
/quant-fun-v2/data-wrangling-3.html,3,1
/quant-fun-v2/index.html,3,1
/quant-fun-v2/t-tests.html,3,2
/reprores-v2/data.html,3,3
/reprores-v2/ggplot.html,3,4
/rmd_output/2/BayesDisTransModels.html,3,1
/rmd_output/3/,3,1
/stat-models-v1/03-bivariate-simulation.html,3,2
/Physics-SPM/electricity.html,2,2
/ads-v1/wrangle.html,2,1
/analysis-v2/installing-r.html,2,2
/data-skills-v1/reshaping-data.html,2,2
/data-skills-v1/simulation.html,2,2
/msc-data-skills/bookrefs.html,2,2
/msc-data-skills/symbols.html,2,2
/quant-fun-v2/data-wrangling-1.html,2,1
/quant-fun-v2/data-wrangling-2.html,2,1
/quant-fun-v2/loading-data.html,2,1
/quant-fun-v2/multiple-regression.html,2,1
/quant-fun-v2/power-and-error.html,2,1
/reprores-v2/datasets.html,2,2
/reprores-v2/symbols.html,2,2
/rmd_output/1/BayesDisTransModels.html,2,1
/rmd_output/3/BayesDisTransModels.html,2,1
/stat-models-v1/bibliography.html,2,2
/stat-models-v1/bibliography.html?q=power,2,1
/stat-models-v1/multiple-regression.html?q=regression,2,1
/stat-models-v1/symbols.html,2,2
/?fbclid=IwAR0R9ABIQKyTlo8nF6NwV_LSPuwc7wqNtoF3Cpr1KJw09OVjGsAZZv_azsk,1,1
/CEPI/therapeutic.html,1,1
/Physics-SPM/electromagnetism.html,1,1
/ads-v1/data.html,1,1
/ads-v1/intro.html,1,1
/ads-v1/next.html,1,1
/analysis-v2/exporting-files-from-the-server.html,1,1
/analysis-v2/license.html,1,1
/analysis-v2/references.html,1,1
/analysis-v2/stats-by-hand.html,1,1
/analysis-v2/symbols.html,1,1
/analysis-v2/updating-r-rstudio-and-packages.html,1,1
/book-template/inclusion.html,1,1
/data-skills-v1/mega-pipe.html,1,1
/data-skills-v1/pipes.html,1,1
/data-skills-v1/project-analysis.html,1,1
/data-skills-v1/references.html,1,1
/msc-data-skills/acknowledgements.html,1,1
/quant-fun-v2/data-wrangling-2.html?q=filter,1,1
/quant-fun-v2/foreword.html,1,1
/quant-fun-v2/installing-r.html,1,1
/quant-fun-v2/intro-to-data-viz.html,1,1
/reprores-v2/acknowledgements.html,1,1
/reprores-v2/bookrefs.html,1,1
/reprores-v2/conventions.html,1,1
/reprores-v2/installingr.html,1,1
/reprores-v2/reprores-v2.epub,1,1
/reprores-v2/reprores-v2.mobi,1,1
/rmd_output/0/BayesDisTransModels.html,1,1
/rmd_output/0/index.html,1,1
/rmd_output/1/index.html,1,1
/rmd_output/2/,1,1
/rmd_output/2/index.html,1,1
/rmd_output/3/index.html,1,1
/rmd_output/4/,1,1
/rmd_output/4/BayesDisTransModels.html,1,1
/rmd_output/4/index.html,1,1
/stat-models-v1/05-interactions-course-notes.html,1,1
/stat-models-v1/bibliography.html?q=matuschek,1,1
/stat-models-v1/images/logos/twitter_card.png,1,1
/statswithr/,1,1
/statswithr/a-caucus-race-and-a-long-tale.html,1,1
/statswithr/introduction.html,1,1
/template/index.html,1,1
/template/installing-r.html,1,1
/template/intro.html,1,1
/template/symbols.html,1,1

# All Users
# Start date: 20210905
# End date: 20210911

Page path + query string and screen class,Hostname,Views,Users,New users,Views per user,Average engagement time,Unique user scrolls,Event count,Conversions,Total revenue
/,psyteachr.github.io,257,137,102,1.8759124087591241,20.386861313868614,0,721,0,0
